gene_symbol,HealthyLungBiopsy_2,HealthyLungBiopsy_1,COVID19Lung_2,COVID19Lung_1
TXNRD1,2315,10971,190,8
EID3,164,355,7,0
CHST11,604,1209,56,2
MIR3922,0,0,0,0
SLC41A2,35,569,11,0
C12orf45,142,340,11,0
ALDH1L2,125,37,0,2
APPL2,421,758,13,0
C12orf75,272,214,26,3
NUAK1,628,268,1,0
CKAP4,856,3581,94,6
TCP11L2,56,171,3,0
POLR3B,75,160,0,0
LOC100287944,0,0,0,0
RFX4,38,0,0,0
LOC100505978,0,0,0,0
RIC8B,238,502,0,0
CRY1,529,2067,26,0
BTBD11,4,83,0,0
PWP1,623,1470,20,1
PRDM4,630,1611,14,0
ASCL4,0,0,0,0
LOC728739,2,1,0,0
WSCD2,24,19,0,0
CMKLR1,316,215,1,0
FICD,12,192,1,0
SART3,692,3167,40,1
ISCU,3238,2690,45,4
TMEM119,467,61,0,0
SELPLG,436,964,2,1
CORO1C,3358,13564,66,0
SSH1,3666,10087,32,1
DAO,0,0,0,0
SVOP,0,1,0,0
USP30-AS1,44,56,0,1
USP30,538,234,0,0
ALKBH2,528,658,6,0
UNG,690,344,25,0
ACACB,1642,138,6,0
FOXN4,0,0,0,0
MYO1H,15,24,5,0
KCTD10,2649,3018,7,1
UBE3B,767,788,51,1
MMAB,548,309,0,0
MVK,187,110,0,0
FAM222A,75,47,0,0
FAM222A-AS1,5,6,0,0
TRPV4,29,38,0,0
MIR4497,0,0,0,0
GLTP,1469,1617,45,2
TCHP,295,281,9,1
GIT2,682,1087,32,0
ANKRD13A,1056,2764,65,3
C12orf76,30,106,0,0
IFT81,103,88,0,0
ATP2A2,2885,5978,163,3
ANAPC7,608,1435,4,1
ARPC3,5395,8691,609,30
GPN3,252,566,0,0
FAM216A,73,207,0,0
VPS29,1145,1582,134,3
RAD9B,5,53,0,0
PPTC7,229,1297,0,0
TCTN1,235,126,0,0
HVCN1,144,100,0,1
PPP1CC,1823,4648,77,9
CCDC63,4,0,0,0
MYL2,0,0,0,0
CUX2,6,13,0,0
SH2B3,1526,3726,36,5
ATXN2,312,1656,6,0
BRAP,400,772,18,0
ACAD10,172,188,0,0
ALDH2,8390,1791,62,1
MAPKAPK5-AS1,451,661,12,0
MAPKAPK5,297,551,0,0
ADAM1A,56,120,13,0
TMEM116,104,153,9,0
ERP29,2419,1551,40,4
NAA25,503,1639,19,0
TRAFD1,792,1838,49,6
HECTD4,487,853,1,0
RPL6,19340,29630,392,27
PTPN11,1554,3262,43,1
RPH3A,21,0,12,5
OAS1,305,1003,1994,99
OAS3,311,2831,3967,191
OAS2,537,3463,3078,186
DTX1,124,97,0,0
RASAL1,13,51,0,0
DDX54,475,918,7,1
IQCD,11,16,0,0
TPCN1,1190,881,2,0
PLBD2,193,255,11,3
SDS,201,1690,18,0
SDSL,182,206,1,0
LHX5,0,0,0,0
RBM19,563,2203,3,0
TBX5,1742,457,10,4
TBX5-AS1,716,152,6,0
TBX3,898,2245,24,1
MED13L,735,1497,31,0
MIR620,0,0,0,0
MIR4472-2,0,0,0,0
LINC00173,37,3,1,0
MAP1LC3B2,12,9,6,0
C12orf49,591,920,1,1
RNFT2,10,6,0,0
HRK,8,1,0,0
FBXW8,124,335,5,2
TESC,1070,202,7,0
FBXO21,770,1340,20,0
NOS1,82,27,0,0
KSR2,15,11,0,0
RFC5,177,166,0,0
WSB2,1241,3064,64,1
VSIG10,412,256,0,0
PEBP1,7106,3811,64,3
TAOK3,690,1090,267,20
SUDS3,590,1251,31,0
SRRM4,29,6,0,0
HSPB8,3780,7368,97,5
CCDC60,9,9,14,0
TMEM233,64,439,0,0
PRKAB1,831,1435,0,0
CIT,161,98,0,0
MIR1178,0,0,0,0
RAB35,1135,1406,18,3
MIR4498,0,0,0,0
RPLP0,26751,47425,217,9
PXN-AS1,43,10,0,0
PXN,6766,7239,50,3
SIRT4,20,44,0,0
PLA2G1B,64,137,7,0
MSI1,26,30,0,0
COX6A1,2246,4295,133,5
TRIAP1,614,893,14,1
GATC,533,1162,18,2
SRSF9,1335,2098,15,0
DYNLL1,3694,5137,345,20
COQ5,366,357,25,0
RNF10,2309,5013,132,10
POP5,358,259,0,0
CABP1,44,58,0,0
MLEC,1011,3953,36,0
UNC119B,494,1485,11,0
MIR4700,0,0,0,0
ACADS,323,309,4,0
SPPL3,576,1104,15,4
HNF1A-AS1,3,0,0,0
HNF1A,29,38,1,0
C12orf43,285,280,0,0
OASL,231,1542,331,31
P2RX7,54,211,7,0
P2RX4,423,1712,8,1
CAMKK2,1263,1656,19,0
ANAPC5,1802,2168,34,0
RNF34,364,1142,7,1
KDM2B,407,1374,29,0
ORAI1,421,817,2,0
MORN3,21,13,0,0
TMEM120B,142,261,0,0
RHOF,32,97,0,0
SETD1B,534,567,13,2
HPD,42,4,0,1
PSMD9,993,1496,19,0
WDR66,31,146,0,0
BCL7A,138,535,0,0
MLXIP,531,1246,0,0
LRRC43,4,18,0,1
IL31,0,0,0,0
B3GNT4,0,17,0,0
DIABLO,814,2713,43,3
VPS33A,259,294,6,0
CLIP1,1277,4869,105,3
ZCCHC8,348,1413,6,0
RSRC2,1274,6146,56,1
KNTC1,111,165,6,0
HCAR2,117,875,164,8
HCAR3,86,1423,181,8
HCAR1,0,0,0,2
DENR,830,1614,61,3
CCDC62,9,9,0,0
HIP1R,730,448,0,1
VPS37B,2133,3393,5,0
ABCB9,63,13,1,0
OGFOD2,172,184,0,0
ARL6IP4,3419,2077,14,1
PITPNM2,754,609,4,0
MIR4304,0,0,0,0
MPHOSPH9,40,118,0,0
C12orf65,118,501,2,3
CDK2AP1,1400,958,98,2
SBNO1,537,2087,5,0
RILPL2,1474,1309,53,2
SNRNP35,472,327,0,0
RILPL1,268,305,30,0
MIR3908,9,0,0,0
TMED2,2732,7561,208,2
DDX55,410,849,2,0
EIF2B1,879,1009,13,0
GTF2H3,219,192,0,0
TCTN2,147,120,0,0
ATP6V0A2,439,1147,0,0
DNAH10,14,96,7,0
CCDC92,795,702,24,4
ZNF664,1470,1528,23,0
NCOR2,1397,2749,26,1
SCARB1,911,192,5,0
UBC,31410,78550,537,20
MIR5188,0,5,0,0
DHX37,477,846,10,0
BRI3BP,12,28,0,0
AACS,315,455,9,0
TMEM132B,13,12,0,0
LINC00507,0,0,0,0
TMEM132C,48,14,0,0
MIR3612,0,0,0,0
SLC15A4,234,1104,10,1
GLT1D1,150,38,27,1
TMEM132D,5,5,0,0
FZD10,77,470,0,0
PIWIL1,20,0,0,0
RIMBP2,4,3,0,0
STX2,609,1075,24,0
RAN,4554,18897,163,6
SFSWAP,1117,1621,16,2
MMP17,28,36,0,0
ULK1,794,584,0,1
PUS1,802,1074,2,0
EP400,639,2011,5,0
SNORA49,0,6,5,0
DDX51,478,506,3,0
NOC4L,346,710,3,0
GALNT9,1,101,0,0
LOC100130238,3,9,0,0
FBRSL1,247,290,6,0
LRCOL1,170,17,0,0
P2RX2,35,25,0,0
POLE,317,364,0,0
PXMP2,226,75,0,0
PGAM5,208,381,10,0
ANKLE2,1479,9720,45,5
GOLGA3,881,1818,4,0
CHFR,658,1167,0,0
ZNF605,100,220,0,0
ZNF26,7,54,0,0
ZNF84,22,107,0,0
ZNF140,321,891,26,0
ZNF10,280,472,0,0
ZNF268,146,277,4,0
ANHX,0,0,0,0
ANKRD20A9P,40,1,0,0
LINC00442,0,0,0,0
TUBA3C,0,0,0,0
ANKRD26P3,20,0,0,0
LINC00421,0,0,0,0
TPTE2,18,31,0,0
MPHOSPH8,1542,1792,6,0
PSPC1,794,1632,51,2
ZMYM5,141,517,6,0
ZMYM2,701,2076,2,0
GJA3,0,7,0,0
GJB2,153,731,12,0
GJB6,7,6,0,0
CRYL1,731,849,6,0
MIR4499,0,0,0,0
IFT88,167,285,1,2
IL17D,93,29,0,0
XPO4,305,919,15,0
LATS2,579,2007,63,1
SAP18,3101,4446,179,21
SKA3,9,7,0,0
MIPEPP3,40,59,0,0
ZDHHC20,507,911,22,0
FGF9,10,28,0,0
LINC00424,0,0,0,0
BASP1P1,0,0,0,0
SGCG,110,37,0,0
SACS,256,1984,7,0
LINC00327,8,0,0,0
TNFRSF19,146,126,8,0
MIPEP,173,239,0,0
C1QTNF9B,0,3,0,0
ANKRD20A19P,7,0,0,0
SPATA13,1004,1461,213,5
MIR2276,0,0,0,0
SPATA13-AS1,0,3,0,0
C1QTNF9,49,1,0,0
PARP4,464,1093,34,0
TPTE2P6,25,0,0,0
ATP12A,1,29,6,0
RNF17,10,3,0,0
CENPJ,85,134,0,0
TPTE2P1,36,5,0,0
PABPC3,7,16,0,1
AMER2,8,7,0,0
MTMR6,643,1332,25,2
ATP8A2,22,17,0,0
SHISA2,6,20,0,0
RNF6,431,968,9,1
CDK8,91,297,0,0
WASF3,313,275,0,0
GPR12,10,0,0,0
USP12,1343,7072,84,2
RPL21,0,0,0,0
RPL21P28,0,0,0,0
SNORD102,40,49,0,0
SNORA27,17,51,6,0
RASL11A,743,551,1,0
GTF3A,1509,2313,77,9
MTIF3,529,577,0,0
LNX2,208,571,2,0
POLR1D,1524,3128,101,7
GSX1,0,0,0,0
PDX1,0,0,0,1
CDX2,0,1,0,0
FLT3,27,35,0,0
PAN3-AS1,20,46,0,0
PAN3,704,1324,100,1
FLT1,5477,7154,68,2
POMP,3177,9140,369,8
SLC46A3,332,333,11,2
MTUS2,8,3,0,1
MTUS2-AS1,12,9,0,0
SLC7A1,592,1433,65,0
UBL3,989,2250,26,3
LINC00297,0,0,0,0
LINC00544,0,0,0,0
KATNAL1,223,197,6,0
LINC00426,9,41,0,0
HMGB1,4607,4950,102,4
USPL1,373,1286,16,3
ALOX5AP,1404,2278,4659,291
LINC00398,3,4,0,0
TEX26-AS1,11,4,0,0
MEDAG,4518,8845,37,0
TEX26,2,1,0,0
HSPH1,2718,11491,98,3
RXFP2,0,0,0,0
EEF1DP3,4,5,0,0
FRY,925,238,6,0
ZAR1L,0,3,0,0
BRCA2,10,35,5,0
N4BP2L1,618,1189,28,0
N4BP2L2,1296,2768,121,1
MINOS1P1,16,13,0,0
N4BP2L2-IT2,78,276,5,0
PDS5B,448,819,23,1
LINC00423,0,0,0,0
KL,146,24,0,0
STARD13,923,2300,12,0
STARD13-AS,7,44,0,0
RFC3,168,84,10,0
LINC00457,0,1,0,0
NBEA,104,40,0,0
MAB21L1,2,8,0,0
MIR548F5,2,0,0,0
DCLK1,152,34,6,0
SOHLH2,0,0,0,0
CCDC169-SOHLH2,0,0,0,0
CCDC169,0,0,0,0
CCNA1,0,43,11,0
SERTM1,37,70,0,0
RFXAP,151,50,0,0
SMAD9,330,121,6,0
ALG5,537,799,33,1
EXOSC8,406,943,2,0
SUPT20H,406,911,6,0
CSNK1A1L,7,0,0,0
LINC00547,6,0,0,0
POSTN,3230,121,17,3
TRPC4,181,661,5,0
LINC00571,2,11,0,0
UFM1,1870,5160,71,2
LINC00366,1,0,0,0
FREM2,14,53,3,4
STOML3,2,5,0,0
PROSER1,533,1137,20,8
NHLRC3,257,208,14,0
COG6,162,283,19,0
MIR4305,0,0,0,0
LINC00332,0,0,0,0
LINC00548,0,2,0,0
LINC00598,0,9,0,0
FOXO1,1288,1812,17,0
MIR320D1,5,0,0,0
MRPS31,196,556,14,0
SLC25A15,71,42,0,0
TPTE2P5,21,31,0,0
MIR621,0,0,0,0
SUGT1P3,4,3,0,0
ELF1,782,2340,140,10
WBP4,453,914,19,1
KBTBD6,82,110,0,0
KBTBD7,28,112,0,0
MTRF1,78,117,0,0
NAA16,277,468,4,0
OR7E37P,3,0,0,0
RGCC,7779,4759,50,2
VWA8,239,193,9,0
MIR5006,0,1,0,0
VWA8-AS1,7,0,0,0
DGKH,34,412,0,0
AKAP11,403,559,1,0
TNFSF11,0,3,0,0
FAM216B,28,43,13,0
EPSTI1,370,1708,804,33
DNAJC15,685,861,40,0
ENOX1,50,11,0,0
CCDC122,48,16,0,0
LACC1,229,547,29,0
LINC00284,0,14,0,0
SMIM2-IT1,0,0,0,0
SERP2,94,40,0,0
TSC22D1,12907,13761,182,8
TSC22D1-AS1,11,5,0,0
LINC00330,4,0,0,0
NUFIP1,126,516,3,0
GTF2F2,400,1532,25,0
KCTD4,0,12,0,0
TPT1,97669,129469,7572,358
SNORA31,231,177,10,3
TPT1-AS1,349,647,0,0
SLC25A30,280,378,1,0
COG3,509,1745,8,0
SPERT,0,0,0,0
SIAH3,4,2,0,0
ZC3H13,326,906,5,0
CPB2-AS1,9,3,0,0
CPB2,33,15,0,0
LCP1,2688,6703,2479,157
LINC00563,0,3,0,0
LRCH1,819,2246,29,2
ESD,1343,1827,68,4
HTR2A,18,2,0,0
SUCLA2,403,587,9,0
NUDT15,289,401,13,2
MED4,634,974,52,0
MED4-AS1,9,8,0,0
ITM2B,13485,7138,552,21
RB1,700,1512,62,1
LPAR6,728,910,185,11
RCBTB2,233,229,30,0
LINC00462,0,0,0,0
CYSLTR2,7,22,0,0
FNDC3A,708,2270,54,6
MLNR,0,0,0,4
CDADC1,213,416,20,6
CAB39L,824,349,0,0
SETDB2,232,431,7,0
PHF11,819,2450,504,17
RCBTB1,304,886,4,0
ARL11,181,97,12,0
EBPL,609,475,8,0
KPNA3,654,1730,55,0
CTAGE10P,0,0,0,0
SPRYD7,257,375,0,0
DLEU2,12,56,3,0
MIR3613,0,1,0,0
TRIM13,372,1220,25,0
KCNRG,18,25,0,0
MIR16-1,0,0,0,0
MIR15A,0,0,0,0
DLEU1,26,80,0,0
ST13P4,2,6,0,0
DLEU7,0,0,0,0
DLEU7-AS1,2,2,0,0
RNASEH2B-AS1,7,6,0,0
RNASEH2B,490,584,4,0
GUCY1B2,0,5,0,0
FAM124A,436,132,0,0
SERPINE3,0,19,0,0
MIR5693,0,1,0,0
INTS6,496,2695,41,0
MIR4703,0,0,0,0
WDFY2,166,323,2,0
DHRS12,471,217,0,0
CCDC70,0,0,0,0
ATP7B,474,106,364,35
ALG11,41,93,0,0
UTP14C,186,586,4,0
NEK5,25,10,0,0
NEK3,593,343,2,0
MRPS31P5,153,151,0,0
THSD1,355,318,9,0
VPS36,748,964,28,0
CKAP2,76,79,0,0
TPTE2P3,2,1,0,0
HNRNPA1L2,150,195,0,0
SUGT1,456,1942,26,1
MIR759,0,0,0,0
PCDH8,0,0,0,0
OLFM4,5,163,17,0
LINC00558,0,0,0,0
MIR1297,0,0,0,0
MIR5007,0,0,0,0
PRR20A,0,0,0,0
PRR20C,0,0,0,0
PRR20E,0,0,0,0
PRR20D,0,0,0,0
PRR20B,0,0,0,0
PCDH17,1157,455,27,0
DIAPH3,30,21,0,0
DIAPH3-AS1,0,0,0,0
DIAPH3-AS2,0,1,0,0
TDRD3,510,409,4,0
MIR3169,0,0,0,0
PCDH20,18,26,0,0
OR7E156P,0,2,0,0
PCDH9,44,49,0,0
PCDH9-AS2,0,0,0,0
PCDH9-AS3,0,0,0,0
LINC00550,8,1,0,0
KLHL1,4,0,0,0
ATXN8OS,0,0,0,0
LINC00348,18,0,0,0
DACH1,336,44,0,0
MZT1,190,341,4,0
BORA,59,108,0,0
DIS3,539,2010,12,0
PIBF1,211,564,6,0
KLF5,341,2057,45,0
KLF12,179,298,0,0
LINC00381,0,0,0,0
LINC00347,0,0,0,0
CTAGE11P,0,2,0,0
TBC1D4,332,590,13,0
COMMD6,1863,1405,90,5
UCHL3,350,1100,27,9
LMO7,1337,4937,27,0
KCTD12,3633,710,14,1
BTF3P11,0,0,0,0
CLN5,448,857,11,3
FBXL3,589,1481,8,0
MYCBP2,693,1829,5,0
MYCBP2-AS1,0,1,0,0
SCEL,523,1725,16,1
SLAIN1,60,108,0,0
MIR3665,0,0,0,0
EDNRB,1191,7600,58,4
LINC00446,0,0,0,0
POU4F1,0,0,0,0
RNF219,139,240,0,0
LINC00331,0,0,0,2
RBM26,264,657,1,0
RBM26-AS1,34,21,0,0
NDFIP2-AS1,0,0,0,0
NDFIP2,394,1098,17,0
SPRY2,690,3534,22,0
SLITRK1,4,0,0,0
LINC00333,5,0,0,0
LINC00351,0,0,0,0
SLITRK6,20,3,0,0
MIR4500HG,10,0,0,0
MIR4500,0,0,0,0
SLITRK5,6,0,0,0
LINC00433,0,0,0,0
LINC00353,0,0,0,0
LINC00559,4,0,0,0
MIR622,0,0,0,0
LINC00410,3,0,0,0
LINC00379,3,0,0,0
MIR17HG,107,677,0,0
MIR17,0,0,0,0
MIR18A,0,0,0,0
MIR19A,0,0,0,0
MIR20A,0,0,0,0
MIR19B1,0,0,0,0
MIR92A1,0,0,0,0
GPC5,7,100,0,0
GPC5-AS1,3,0,0,0
GPC6,94,50,6,0
GPC6-AS2,0,0,0,0
DCT,1,2,0,0
TGDS,150,402,10,0
GPR180,99,275,18,0
SOX21,0,0,0,0
ABCC4,496,846,19,1
CLDN10,9,10,1,0
CLDN10-AS1,0,2,0,0
DZIP1,287,379,12,0
DNAJC3,939,3207,20,0
UGGT2,298,751,1,0
HS6ST3,11,3,0,0
LINC00359,1,0,0,0
OXGR1,10,2,0,0
MBNL2,866,750,67,0
RAP2A,750,983,29,0
IPO5,1438,11287,38,2
FARP1,1901,2273,6,0
RNF113B,0,10,0,0
MIR3170,0,0,0,0
STK24,2599,3304,436,23
SLC15A1,3,0,0,0
DOCK9,1936,4478,20,0
UBAC2-AS1,0,5,3,0
UBAC2,875,1990,21,1
MIR548AN,0,0,0,0
GPR18,0,65,17,0
GPR183,182,941,17,0
FKSG29,0,0,0,0
MIR623,0,1,0,0
TM9SF2,1828,3250,92,1
CLYBL,181,41,0,0
MIR4306,0,0,0,0
ZIC5,4,0,0,0
ZIC2,5,0,0,0
PCCA,155,542,0,0
PCCA-AS1,0,2,0,0
GGACT,82,33,0,0
TMTC4,140,158,4,0
NALCN-AS1,4,3,0,0
NALCN,39,25,0,0
ITGBL1,234,561,14,3
FGF14,57,56,11,0
MIR2681,0,0,0,0
MIR4705,0,0,0,0
FGF14-IT1,1,1,0,0
FGF14-AS2,161,20,0,0
TPP2,522,1950,27,0
METTL21C,0,5,0,0
CCDC168,26,37,0,0
TEX30,127,898,13,0
KDELC1,66,85,0,0
BIVM,302,219,7,0
BIVM-ERCC5,0,0,0,0
ERCC5,3,25,0,0
METTL21EP,3,5,0,0
SLC10A2,0,0,0,0
MIR548AS,0,0,0,0
DAOA-AS1,0,0,0,0
DAOA,0,0,0,0
LINC00343,0,0,0,0
LINC00460,0,100,0,0
EFNB2,1759,1025,13,0
ARGLU1,3857,5328,107,3
LINC00551,0,41,0,0
LINC00443,0,6,0,0
FAM155A,30,34,0,0
LIG4,88,1114,10,0
ABHD13,254,659,38,0
TNFSF13B,228,84,564,14
MYO16,17,5,0,0
MYO16-AS1,32,19,0,0
IRS2,603,542,66,0
COL4A1,8987,21417,1523,91
COL4A2,10816,14085,477,42
COL4A2-AS1,4,5,0,0
RAB20,1160,1069,98,4
CARS2,703,985,8,0
ING1,546,688,4,0
LINC00346,101,78,0,0
ANKRD10,2068,5881,12,3
ARHGEF7,1820,2820,4,0
TEX29,7,13,0,0
SOX1,5,0,0,0
SPACA7,0,0,0,0
TUBGCP3,313,405,0,0
ATP11A,891,2049,16,0
MCF2L-AS1,24,7,0,0
MCF2L,3737,374,2,0
F7,26,3,0,0
F10,1006,47,2,0
PROZ,2,19,0,0
PCID2,617,1967,0,0
CUL4A,1253,3259,26,0
LAMP1,5666,5541,143,18
GRTP1,55,18,0,0
ADPRHL1,37,14,0,0
DCUN1D2,320,404,0,0
TMCO3,720,962,9,0
TFDP1,1150,897,27,3
ATP4B,6,0,0,0
GRK1,0,0,0,0
LINC00552,0,1,0,0
TMEM255B,731,937,0,0
GAS6-AS1,63,25,0,0
GAS6,4359,1160,0,0
LINC00565,44,55,0,0
RASA3,1255,3273,2,0
CDC16,1362,1705,33,0
UPF3A,1158,660,18,0
CHAMP1,211,374,6,0
OR11H12,0,0,0,0
POTEG,0,0,0,0
POTEM,0,0,0,0
OR11H2,0,0,0,0
OR4Q3,6,0,0,0
OR4M1,3,0,0,0
OR4N2,4,0,0,0
OR4K2,24,0,0,0
OR4K5,0,0,0,0
OR4K1,0,0,0,0
OR4K15,0,0,0,0
OR4K14,2,0,0,0
OR4K13,0,0,0,0
OR4L1,0,0,0,0
OR4K17,0,0,0,0
OR4N5,0,0,0,0
OR11G2,4,0,0,0
OR11H6,0,0,0,0
OR11H4,0,0,0,0
TTC5,111,112,1,0
CCNB1IP1,796,1900,27,0
SNORD126,0,0,0,0
RPPH1,116,12995,366,48
PARP2,350,453,0,0
TEP1,448,1471,10,1
KLHL33,6,4,0,3
OSGEP,620,531,0,0
APEX1,2257,3033,158,4
PNP,9294,26995,222,8
RNASE10,0,1,0,0
RNASE9,0,0,0,0
RNASE11,0,0,0,0
RNASE12,0,0,0,0
OR6S1,0,0,0,0
ANG,140,158,0,0
RNASE4,858,400,10,0
EDDM3A,0,0,0,0
EDDM3B,0,0,0,0
RNASE6,184,55,55,0
RNASE1,9417,4822,489,29
RNASE3,0,4,3,1
ECRP,0,0,3,1
RNASE2,0,1,52,8
METTL17,792,871,6,1
SLC39A2,0,0,0,0
NDRG2,4940,494,3,0
TPPP2,0,0,0,0
RNASE13,2,1,0,0
RNASE7,0,14,0,0
RNASE8,0,0,0,0
ARHGEF40,620,779,16,0
ZNF219,305,234,0,1
TMEM253,21,18,0,0
OR5AU1,0,27,0,0
LINC00641,572,2638,11,0
HNRNPC,6705,22887,2162,110
RPGRIP1,20,10,0,0
SUPT16H,1532,3552,39,2
CHD8,926,1598,15,0
SNORD9,0,11,0,0
SNORD8,0,9,0,0
RAB2B,303,582,21,9
TOX4,1149,2829,27,0
METTL3,585,1268,0,0
SALL2,130,44,0,0
OR10G3,0,0,0,0
OR10G2,0,0,0,0
OR4E2,0,0,0,0
DAD1,1935,5464,221,4
ABHD4,456,887,24,0
OXA1L,2017,2680,50,3
SLC7A7,1166,1381,17,1
MRPL52,760,2209,14,3
MMP14,1072,7841,10,0
LRP10,2077,2503,72,2
REM2,26,48,3,0
RBM23,1462,2511,74,0
PRMT5,888,2471,28,0
HAUS4,785,363,9,0
MIR4707,0,0,0,0
AJUBA,204,428,0,0
C14orf93,135,71,10,0
PSMB5,1629,3075,14,3
PSMB11,0,3,0,0
CDH24,183,53,0,0
ACIN1,2294,4820,127,4
C14orf119,864,2750,58,4
CEBPE,10,3,0,0
SLC7A8,332,263,8,0
HOMEZ,142,364,7,0
PPP1R3E,155,259,0,0
BCL2L2-PABPN1,0,0,0,0
BCL2L2,1665,2022,3,1
PABPN1,214,196,0,0
SLC22A17,334,115,2,0
EFS,227,135,0,0
IL25,1,0,0,0
CMTM5,15,0,0,0
MYH6,0,0,0,0
MIR208A,0,0,0,0
MYH7,0,2,0,0
MIR208B,0,0,0,0
NGDN,776,2009,28,0
THTPA,330,190,4,4
ZFHX2,8,173,1,0
AP1G2,989,973,21,0
JPH4,116,10,3,0
DHRS2,1,11,0,0
DHRS4-AS1,189,100,22,0
DHRS4,430,142,11,0
DHRS4L2,219,258,0,0
DHRS4L1,6,1,0,0
CPNE6,3,0,0,0
NRL,26,25,0,0
PCK2,274,519,3,0
DCAF11,965,1072,8,0
FITM1,9,10,0,0
PSME1,4447,8162,265,9
EMC9,209,1359,0,0
PSME2,2421,15741,144,21
RNF31,785,1003,0,0
IRF9,1816,4219,751,43
REC8,430,906,7,0
IPO4,606,1844,6,0
TM9SF1,883,2992,76,2
TSSK4,0,8,0,0
CHMP4A,1062,951,16,1
NEDD8-MDP1,0,0,0,0
MDP1,40,43,0,0
NEDD8,1301,1563,112,2
GMPR2,900,992,46,1
TINF2,1816,3874,87,0
TGM1,60,123,0,2
RABGGTA,539,543,1,0
DHRS1,446,520,19,3
NOP9,64,335,0,0
CIDEB,476,663,3,0
LTB4R2,3,6,0,0
LTB4R,402,277,1,0
ADCY4,3626,1679,7,0
RIPK3,166,307,0,0
NFATC4,1089,693,0,0
NYNRIN,463,227,0,0
CBLN3,90,77,10,0
KHNYN,1001,2142,17,0
SDR39U1,146,283,0,0
CMA1,30,3,0,0
CTSG,210,8,6,1
GZMH,164,450,0,2
GZMB,456,1746,17,3
STXBP6,388,693,1,0
NOVA1,50,39,3,0
MIR4307,0,0,0,0
LINC00645,0,0,0,0
FOXG1,5,0,0,0
MIR548AI,0,0,0,0
PRKD1,218,349,0,0
G2E3,113,334,0,0
SCFD1,594,1570,16,0
COCH,29,1,0,0
LOC100506071,0,4,0,0
STRN3,348,974,10,1
MIR624,0,0,0,0
AP4S1,179,193,0,0
HECTD1,1086,4113,7,1
HEATR5A,193,417,13,0
DTD2,213,162,9,0
GPR33,0,0,0,0
NUBPL,125,49,0,0
ARHGAP5-AS1,33,102,0,0
ARHGAP5,554,1705,55,3
AKAP6,92,89,4,0
NPAS3,28,12,0,0
EGLN3,402,1483,12,0
SPTSSA,1344,1044,35,0
EAPP,594,904,19,0
SNX6,651,1483,57,3
CFL2,740,2589,56,0
BAZ1A,1289,7399,160,10
IGBP1P1,0,1,0,0
SRP54,766,3034,44,0
FAM177A1,1370,2919,126,5
PPP2R3C,520,1352,54,3
KIAA0391,221,1695,45,1
PSMA6,2377,10386,537,39
NFKBIA,15230,150059,3360,177
INSM2,0,8,0,0
RALGAPA1,246,840,34,0
BRMS1L,347,239,2,0
LINC00609,0,0,0,0
PTCSC3,9,2,0,0
MBIP,481,1267,0,0
SFTA3,845,436,0,0
NKX2-1,381,319,0,2
NKX2-8,0,12,1,0
PAX9,0,14,4,0
SLC25A21,7,6,6,0
MIR4503,0,0,0,0
MIPOL1,83,113,19,0
FOXA1,51,288,16,0
SSTR1,158,34,0,0
CLEC14A,3220,157,7,3
LINC00639,33,0,8,2
SEC23A,448,1436,5,1
GEMIN2,145,183,27,0
TRAPPC6B,564,994,26,0
PNN,1950,4569,31,1
MIA2,0,4,0,0
LOC100288846,14,7,0,0
FBXO33,296,518,16,0
LRFN5,32,260,6,0
FSCB,0,0,0,0
C14orf28,142,204,0,0
KLHL28,112,206,0,0
PRPF39,514,1173,1,0
SNORD127,0,0,0,0
FKBP3,764,926,39,0
FANCM,54,38,0,0
MIS18BP1,170,293,1,1
RPL10L,0,0,0,0
MDGA2,13,0,0,4
MIR548Y,0,0,0,0
LINC00648,0,0,0,0
RPS29,12677,21317,940,67
LRR1,194,416,0,0
RPL36AL,5370,11850,76,2
MGAT2,620,1403,43,0
DNAAF2,127,397,0,0
POLE2,31,15,0,0
KLHDC1,104,54,7,0
KLHDC2,723,593,3,1
NEMF,603,1225,24,0
ARF6,2826,3952,110,2
SOS2,621,1135,24,0
L2HGDH,76,83,0,0
ATP5S,120,154,3,0
CDKL1,36,161,0,0
MAP4K5,711,2916,7,0
ATL1,113,85,8,0
SAV1,782,1347,24,0
NIN,450,917,53,0
ABHD12B,7,3,0,0
PYGL,661,1246,125,4
TRIM9,13,129,1,0
TMX1,494,1311,75,3
LINC00640,0,4,0,0
FRMD6-AS2,7,0,0,0
FRMD6,238,4027,6,0
FRMD6-AS1,15,1,0,0
GNG2,470,932,446,11
NID2,177,290,6,0
PTGDR,23,37,0,0
PTGER2,133,293,15,1
TXNDC16,123,120,0,2
GPR137C,20,25,0,0
PSMC6,1015,3411,11,3
STYX,401,445,1,0
GNPNAT1,673,2442,18,2
FERMT2,2080,10589,91,1
DDHD1,245,849,11,0
MIR5580,0,0,0,0
BMP4,122,163,5,0
CDKN3,36,35,0,0
GMFB,927,1141,89,0
CGRRF1,173,549,0,0
SAMD4A,1467,4474,26,3
GCH1,911,3067,1653,65
MIR4308,0,0,0,0
WDHD1,50,183,5,0
SOCS4,490,955,5,0
MAPK1IP1L,2457,4128,115,11
LGALS3,8948,13767,140,3
DLGAP5,2,7,0,0
FBXO34,321,751,8,0
